time (seconds),"0: ""latitude (degrees)""","1: ""longitude (degrees)""","2: ""gps.speed (kts)""","3: ""gps.course (degrees)""","4: ""gps.numSats ()""","5: ""gps.hdop (m)""","6: ""gps.heading (faked) (degrees)""","7: ""bms.ssr.state ()""","8: ""bms.soc (%)""","9: ""bms.battery.voltage (V)""","10: ""bms.load.voltage (V)""","11: ""bms.current (A)""","12: ""battery.temp.avg (C)""","13: ""battery.temp.high (C)""","14: ""bms.temp.avg (C)""","15: ""bms.temp.high (C)""","16: ""bms.humidity (%)""","17: ""bms.watchdog (s)""","18: ""bms.derate (%)""","19: ""tx.batt.v (V)""","20: ""rx.map.in (pct)""","21: ""rx.command_duty ()""","22: ""rx.status ()""","23: ""rx.msg_num ()""","24: ""rx.delay (ms)""","25: ""rx.rssi ()""","26: ""esc.battery.voltage (Volts)""","27: ""esc.battery.current (Amps)""","28: ""esc.power (Watt)""","29: ""esc.fet.temp (C)""","30: ""esc.erpm (erpm)""","31: ""esc.rpm (rpm)""","32: ""esc.fault ()""","33: ""esc.motor.current (A)""","34: ""esc.motor.temp (C)""","35: ""mech.torque (Nm)""","36: ""mech.power (W)""","37: ""efficiency (%)""","38: ""esc.motor.serial ()""","39: ""esc.motor.serial ()""","40: ""can.errors ()""","41: ""board.water ()""","42: ""pod.depth ()""","43: ""imu.accel.x (g)""","44: ""imu.accel.y (g)""","45: ""imu.accel.z (g)""","46: ""imu.gyro.x (deg/s)""","47: ""imu.gyro.y (deg/s)""","48: ""imu.gyro.z (deg/s)""","49: ""twd (deg)"""
8,59.2044411,18.1780396,0,105.59,7,-1,105.6,63,0.99,49.424,49.47,-0.108,21.43000031,21.43000031,19.81999969,21.52000046,39.56999969,-1,100,4.01,0,0,3,40,10,-1,49.32,13.4,5.318022549,9,0,1,-32765,0,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
8.1,59.2044411,18.1780396,0,105.59,7,-1,105.6,63,0.99,49.424,49.46,-0.108,21.43000031,21.43000031,19.81999969,21.52000046,39.56999969,-1,100,4.01,0,0,3,44,0,-1,49.32,14,5.318022549,9,0,-4,-32765,0,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
8.2,59.2044411,18.1780396,0,105.59,7,-1,105.6,63,0.99,49.424,49.46,-0.108,21.43000031,21.43000031,19.79000092,21.45999908,39.54999924,-1,100,4.01,0,0,3,48,17,-1,49.32,13.7,5.318022549,9,0,1,-32765,0,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
8.3,59.2044411,18.1780396,0,105.59,7,-1,105.6,63,0.99,49.424,49.46,-0.108,21.43000031,21.43000031,19.79000092,21.45999908,39.54999924,-1,100,4.01,0,0,3,52,3,-1,49.32,13.6,5.318022549,9,0,2,-32765,0,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
8.4,59.2044411,18.1780396,0,105.59,7,-1,105.6,63,0.99,49.424,49.46,-0.108,21.43000031,21.43000031,19.79000092,21.45999908,39.54999924,-1,100,3.94,0,0,3,57,0,-1,49.32,14,5.318022549,9,0,1,-32765,0,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
8.5,59.2044411,18.1780396,0,105.59,7,-1,105.6,63,0.99,49.424,49.46,-0.108,21.43000031,21.43000031,19.79000092,21.45999908,39.54999924,-1,100,3.94,0,0,3,60,2,-1,49.32,14,5.318022549,9,0,1,-32765,0,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
8.6,59.2044411,18.1780396,0,105.59,7,-1,105.6,63,0.99,49.424,49.46,-0.108,21.43000031,21.43000031,19.79000092,21.45999908,39.54999924,-1,100,3.94,0,0,3,65,2,-1,49.33,13.4,5.318022549,9,0,0,-32765,0,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
8.7,59.2044411,18.1780396,0,105.59,7,-1,105.6,63,0.99,49.428,49.46,-0.108,21.44000053,21.44000053,19.80999947,21.47999954,39.54999924,-1,100,3.94,0,0,3,68,3,-1,49.33,13.6,5.318453123,9,0,1,-32765,0,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
8.8,59.2044411,18.1780396,0,105.59,7,-1,105.6,63,0.99,49.428,49.46,-0.108,21.44000053,21.44000053,19.80999947,21.47999954,39.54999924,-1,100,3.94,0,0,3,73,0,-1,49.32,13.6,5.318453123,9,0,2,-32765,0,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
8.9,59.2044411,18.1780396,0,105.59,7,-1,105.6,63,0.99,49.428,49.46,-0.108,21.44000053,21.44000053,19.80999947,21.47999954,39.54999924,-1,100,3.94,0,0,3,76,2,-1,49.33,14.1,5.318453123,9,0,2,-32765,0,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
9,59.2044411,18.1780396,0,105.59,7,-1,105.6,63,0.99,49.428,49.46,-0.108,21.44000053,21.44000053,19.80999947,21.47999954,39.54999924,-1,100,3.94,0,0,3,81,0,-1,49.32,13.6,5.318453123,9,0,0,-32765,0,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
9.1,59.2044411,18.1780396,0,105.59,7,-1,105.6,63,0.99,49.428,49.46,-0.108,21.44000053,21.44000053,19.80999947,21.47999954,39.54999924,-1,100,3.94,0,0,3,84,2,-1,49.32,13.3,5.318453123,9,0,0,-32765,0,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
9.2,59.2044411,18.1780396,0,105.59,7,-1,105.6,63,0.99,49.424,49.46,-0.108,21.44000053,21.44000053,19.81999969,21.47999954,39.52000046,-1,100,3.94,0,0,3,89,0,-1,49.32,13.8,5.318022549,9,0,0,-32765,0,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
9.3,59.2044411,18.1780396,0,105.59,7,-1,105.6,63,0.99,49.424,49.46,-0.108,21.44000053,21.44000053,19.81999969,21.47999954,39.52000046,-1,100,3.94,0,0,3,92,3,-1,49.32,13.4,5.318022549,9,0,0,-32765,0,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
9.4,59.2044411,18.1780396,0,105.59,7,-1,105.6,63,0.99,49.424,49.46,-0.108,21.44000053,21.44000053,19.81999969,21.47999954,39.52000046,-1,100,4,0,0,3,96,20,-1,49.32,14,5.318022549,9,0,0,-32765,0,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
9.5,59.2044411,18.1780396,0,105.59,7,-1,105.6,63,0.99,49.424,49.46,-0.108,21.44000053,21.44000053,19.81999969,21.47999954,39.52000046,-1,100,4,0,0,3,100,3,-1,49.32,13.6,5.318022549,9,0,0,-32765,0,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
9.6,59.2044411,18.1780396,0,105.59,7,-1,105.6,63,0.99,49.424,49.46,-0.108,21.44000053,21.44000053,19.81999969,21.47999954,39.52000046,-1,100,4,0,0,3,105,0,-1,49.32,13.6,5.318022549,9,0,1,-32765,0,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
9.7,59.2044411,18.1780396,0,105.59,7,-1,105.6,63,0.99,49.428,49.47,-0.054,21.45000076,21.45000076,19.82999992,21.52000046,39.52000046,-1,100,4,0,0,3,107,38,-1,49.32,13.6,2.659226562,9,0,1,-32765,0,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
9.8,59.2044411,18.1780396,0,105.59,7,-1,105.6,63,0.99,49.428,49.47,-0.054,21.45000076,21.45000076,19.82999992,21.52000046,39.52000046,-1,100,4,0,0,3,112,20,-1,49.32,13.4,2.659226562,9,0,0,-32765,0,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
9.9,59.2044411,18.1780396,0,105.59,7,-1,105.6,63,0.99,49.428,49.46,-0.054,21.45000076,21.45000076,19.82999992,21.52000046,39.52000046,-1,100,4,0,0,3,116,38,-1,49.32,13.7,2.659226562,9,0,0,-32765,0,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
10,59.2044411,18.1780396,0,105.59,7,-1,105.6,63,0.99,49.428,49.46,-0.054,21.45000076,21.45000076,19.82999992,21.52000046,39.52000046,-1,100,4,0,0,3,121,4,-1,49.32,13.6,2.659226562,9,0,0,-32765,0,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
10.1,59.2044411,18.1780396,0,105.59,7,-1,105.6,63,0.99,49.428,49.46,-0.054,21.45000076,21.45000076,19.82999992,21.52000046,39.52000046,-1,100,4,0,0,3,124,44,-1,49.32,13.8,2.659226562,9,0,0,-32765,0,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
10.2,59.2044411,18.1780396,0,105.59,7,-1,105.6,63,0.99,49.424,49.46,-0.108,21.45000076,21.45000076,19.82999992,21.59000015,39.52000046,-1,100,4,0,0,3,-127,8,-1,49.33,13.4,5.318022549,9,0,0,-32765,0,11,0,0,0,2359337,1048615,1,0,0,0,0,0,0,0,0,0
10.3,59.2044411,18.1780396,0,105.59,7,-1,105.6,63,0.99,49.424,49.46,-0.108,21.45000076,21.45000076,19.82999992,21.59000015,39.52000046,-1,100,4,0,0,3,-124,47,-1,49.32,13.7,5.318022549,9,0,0,-32765,0,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
10.4,59.2044411,18.1780396,0,105.59,7,-1,105.6,63,0.99,49.424,49.46,-0.108,21.45000076,21.45000076,19.82999992,21.59000015,39.52000046,-1,100,4.01,0,0,3,-119,10,-1,49.32,13.8,5.318022549,9,0,1,-32765,0,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
10.5,59.2044411,18.1780396,0,105.59,7,-1,105.6,63,0.99,49.424,49.46,-0.108,21.45000076,21.45000076,19.82999992,21.59000015,39.52000046,-1,100,4.01,0,0,3,-115,29,-1,49.33,13.5,5.318022549,9,0,1,-32765,0,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
10.6,59.2044411,18.1780396,0,105.59,7,-1,105.6,63,0.99,49.424,49.46,-0.108,21.45000076,21.45000076,19.82999992,21.59000015,39.52000046,-1,100,4.01,0,0,3,-111,18,-1,49.32,14,5.318022549,9,0,0,-32765,0,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
10.7,59.2044411,18.1780396,0,105.59,7,-1,105.6,63,0.99,49.428,49.46,-0.108,21.45999908,21.45999908,19.82999992,21.54000092,39.52000046,-1,100,4.01,0,0,3,-107,37,-1,49.32,13.2,5.318453123,9,0,0,-32765,0,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
10.8,59.2044411,18.1780396,0,105.59,7,-1,105.6,63,0.99,49.428,49.46,-0.108,21.45999908,21.45999908,19.82999992,21.54000092,39.52000046,-1,100,4.01,0,0,3,-102,0,-1,49.32,13.6,5.318453123,9,0,0,-32765,0,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
10.9,59.2044411,18.1780396,0,105.59,7,-1,105.6,63,0.99,49.428,49.46,-0.108,21.45999908,21.45999908,19.82999992,21.54000092,39.52000046,-1,100,4.01,0,0,3,-98,18,-1,49.32,13.5,5.318453123,9,0,0,-32765,0,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
11,59.2044411,18.1780396,0,105.59,7,-1,105.6,63,0.99,49.428,49.46,-0.108,21.45999908,21.45999908,19.82999992,21.54000092,39.52000046,-1,100,4.01,0,0,3,-94,8,-1,49.32,13.3,5.318453123,9,0,0,-32765,0,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
11.1,59.2044411,18.1780396,0,105.59,7,-1,105.6,63,0.99,49.428,49.46,-0.108,21.45999908,21.45999908,19.82999992,21.54000092,39.52000046,-1,100,4.01,0,0,3,-90,27,-1,49.33,13.5,5.318453123,9,0,0,-32765,0,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
11.2,59.2044411,18.1780396,0,105.59,7,-1,105.6,63,0.99,49.424,49.46,-0.054,21.45999908,21.45999908,19.81999969,21.59000015,39.52000046,-1,100,4.01,0,0,3,-86,10,-1,49.32,13.5,2.659011275,9,0,-2,-32765,0,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
11.3,59.2044411,18.1780415,0,90,7,-1,90,63,0.99,49.424,49.46,-0.054,21.45999908,21.45999908,19.81999969,21.59000015,39.52000046,-1,100,4.01,0,0,1,-82,30,-1,49.32,13.7,2.659011275,9,0,0,-32765,0,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
11.4,59.2044411,18.1780415,0,90,7,-1,90,63,0.99,49.424,49.46,-0.054,21.45999908,21.45999908,19.81999969,21.59000015,39.52000046,-1,100,4,0,0,1,-78,11,-1,49.33,13.5,2.659011275,9,0,0,-32765,0,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
11.5,59.2044411,18.1780415,0,90,7,-1,90,63,0.99,49.424,49.46,-0.054,21.45999908,21.45999908,19.81999969,21.59000015,39.52000046,-1,100,4,0,0,4,-74,30,-1,49.32,13.7,2.659011275,9,0,1,-32765,0.1,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
11.6,59.2044411,18.1780415,0,90,7,-1,90,63,0.99,49.424,49.46,-0.054,21.45999908,21.45999908,19.81999969,21.59000015,39.52000046,-1,100,4,0,0,4,-70,11,-1,49.32,13.5,2.659011275,9,0,0,-32765,0.1,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
11.7,59.2044411,18.1780415,0,90,7,-1,90,39,0.99,49.42,49.46,0.108,21.46999931,21.46999931,19.84000015,21.54000092,39.52000046,-1,100,4,0,0,4,-66,30,-1,46.96,14.1,5.317591975,9,0,-2,-32765,0,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
11.8,59.2044411,18.1780415,0,90,7,-1,90,39,0.99,49.42,49.46,0.108,21.46999931,21.46999931,19.84000015,21.54000092,39.52000046,-1,100,4,0,0,4,-62,12,-1,43.85,13.9,5.317591975,9,0,0,-32765,0.1,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
11.9,59.2044411,18.1780415,0,90,7,-1,90,39,0.99,49.42,48.12,0.108,21.46999931,21.46999931,19.84000015,21.54000092,39.52000046,-1,100,4,0,0,4,-58,30,-1,41.13,13.6,5.317591975,9,0,0,-32765,0.1,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
12,59.2044411,18.1780415,0,90,7,-1,90,39,0.99,49.42,48.12,0.108,21.46999931,21.46999931,19.84000015,21.54000092,39.52000046,-1,100,4,0,0,4,-54,11,-1,38.72,13.5,5.317591975,9,0,1,-32765,0.1,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
12.1,59.2044411,18.1780415,0,90,7,-1,90,39,0.99,49.42,40.38,0.108,21.46999931,21.46999931,19.84000015,21.54000092,39.52000046,-1,100,4,0,0,4,-50,30,-1,36.46,14.4,5.317591975,9,0,1,-32765,0,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
12.2,59.2044411,18.1780415,0,90,7,-1,90,39,0.99,49.424,40.38,-0.108,21.47999954,21.47999954,19.84000015,21.59000015,39.45000076,-1,100,4,0,0,4,-46,11,-1,34.29,14.1,5.318022549,9,0,0,-32765,0.1,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
12.3,59.2044411,18.1780415,0,90,7,-1,90,39,0.99,49.424,37.27,-0.108,21.47999954,21.47999954,19.84000015,21.59000015,39.45000076,-1,100,4,0,0,4,-42,30,-1,32.2,13.4,5.318022549,9,0,0,-32765,-0.1,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
12.4,59.2044411,18.1780415,0,90,7,-1,90,39,0.99,49.424,37.27,-0.108,21.47999954,21.47999954,19.84000015,21.59000015,39.45000076,-1,100,4,0,0,4,-38,11,-1,30.1,13.4,5.318022549,9,0,1,-32765,-0.2,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
12.5,59.2044411,18.1780415,0,90,7,-1,90,39,0.99,49.424,31.58,-0.108,21.47999954,21.47999954,19.84000015,21.59000015,39.45000076,-1,100,4,0,0,4,-34,28,-1,28.03,14.1,5.318022549,9,0,0,-32765,0.1,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
12.6,59.2044411,18.1780415,0,90,7,-1,90,39,0.99,49.424,31.58,-0.108,21.47999954,21.47999954,19.84000015,21.59000015,39.45000076,-1,100,4,0,0,4,-30,11,-1,25.96,13.4,5.318022549,9,0,0,-32765,-0.2,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
12.7,59.2044411,18.1780415,0,90,7,-1,90,39,0.99,49.428,28.81,-0.108,21.47999954,21.47999954,19.84000015,21.54000092,39.45000076,-1,100,4,0,0,4,-27,9,-1,25.96,13.9,5.318453123,9,0,0,-32765,0,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
12.8,59.2044411,18.1780415,0,90,7,-1,90,39,0.99,49.428,28.81,-0.108,21.47999954,21.47999954,19.84000015,21.54000092,39.45000076,-1,100,4,0,0,4,-22,11,-1,21.81,13.5,5.318453123,9,0,0,-32765,-0.2,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
12.9,59.2044411,18.1780415,0,90,7,-1,90,39,0.99,49.428,23.3,-0.108,21.47999954,21.47999954,19.84000015,21.54000092,39.45000076,-1,100,4,0,0,4,-18,29,-1,19.71,13.3,5.318453123,9,0,0,-32765,-0.3,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
13,59.2044411,18.1780396,0,270,7,-1,270,39,0.99,49.428,23.3,-0.108,21.47999954,21.47999954,19.84000015,21.54000092,39.45000076,-1,100,4,0,0,4,-14,10,-1,17.55,13.6,5.318453123,9,0,-3,-32765,-0.2,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
13.1,59.2044411,18.1780396,0,270,7,-1,270,39,0.99,49.428,20.5,-0.108,21.47999954,21.47999954,19.84000015,21.54000092,39.45000076,-1,100,4,0,0,4,-10,28,-1,15.32,13.2,5.318453123,9,0,1,-32765,-0.5,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
13.2,59.2044411,18.1780396,0,270,7,-1,270,39,0.99,49.428,20.5,-0.108,21.48999977,21.48999977,19.80999947,21.45999908,39.45000076,-1,100,4,0,0,4,-6,10,-1,12.97,14.1,5.318453123,9,0,0,-32765,0.1,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
13.3,59.2044411,18.1780415,0,90,7,-1,90,39,0.99,49.428,14.6,-0.108,21.48999977,21.48999977,19.80999947,21.45999908,39.45000076,-1,100,4,0,0,4,-2,28,-1,10.78,13.4,5.318453123,9,0,0,-32765,-0.6,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
13.4,59.2044411,18.1780415,0,90,7,-1,90,39,0.99,49.428,14.6,-0.108,21.48999977,21.48999977,19.80999947,21.45999908,39.45000076,-1,100,4.01,0,0,4,2,10,-1,8.82,13.4,5.318453123,9,0,0,-32765,-0.8,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
13.5,59.2044411,18.1780396,0,270,7,-1,270,39,0.99,49.428,11.55,-0.108,21.48999977,21.48999977,19.80999947,21.45999908,39.45000076,-1,100,4.01,0,0,4,6,28,-1,7.06,13.8,5.318453123,9,0,0,-32509,-0.4,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
13.6,59.2044411,18.1780396,0,270,7,-1,270,39,0.99,49.428,11.55,-0.108,21.48999977,21.48999977,19.80999947,21.45999908,39.45000076,-1,100,4.01,0,0,4,10,10,-1,5.69,13.6,5.318453123,9,0,0,-32509,-1.6,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
13.7,59.2044411,18.1780396,0,270,7,-1,270,39,0.99,49.424,6.56,-0.108,21.5,21.5,19.84000015,21.59000015,39.45000076,-1,100,4.01,0,0,4,14,28,-1,5.69,13.8,5.318022549,9,0,0,-32509,0.3,11,0,0,0,2359337,1048615,1,0,0,0,0,0,0,0,0,0
13.8,59.2044411,18.1780396,0,270,7,-1,270,39,0.99,49.424,6.56,-0.108,21.5,21.5,19.84000015,21.59000015,39.45000076,-1,100,4.01,0,0,4,18,9,-1,5.69,13.8,5.318022549,9,0,0,-32509,0.3,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
13.9,59.2044411,18.1780396,0,270,7,-1,270,39,0.99,49.424,5.52,-0.108,21.5,21.5,19.84000015,21.59000015,39.45000076,-1,100,4.01,0,0,4,22,29,-1,5.69,13.8,5.318022549,9,0,0,-32509,0.3,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
14,59.2044411,18.1780396,0,270,7,-1,270,39,0.99,49.424,5.52,-0.108,21.5,21.5,19.84000015,21.59000015,39.45000076,-1,100,4.01,0,0,4,26,11,-1,5.69,13.8,5.318022549,9,0,0,-32509,0.3,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
14.1,59.2044411,18.1780396,0,270,7,-1,270,39,0.99,49.424,5.6,-0.108,21.5,21.5,19.84000015,21.59000015,39.45000076,-1,100,4.01,0,0,4,31,10,-1,5.69,13.8,5.318022549,9,0,0,-32509,0.3,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
14.2,59.2044411,18.1780396,0,270,7,-1,270,39,0.99,49.428,5.6,-0.108,21.5,21.5,19.81999969,21.59000015,39.41999817,-1,100,4.01,0,0,4,35,0,-1,5.69,13.8,5.318453123,9,0,0,-32509,0.3,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
14.3,59.2044411,18.1780396,0,270,7,-1,270,39,0.99,49.428,5.6,-0.108,21.5,21.5,19.81999969,21.59000015,39.41999817,-1,100,4.01,0,0,4,39,18,-1,5.69,13.8,5.318453123,9,0,0,-32509,0.3,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
14.4,59.2044411,18.1780396,0,270,7,-1,270,39,0.99,49.428,5.6,-0.108,21.5,21.5,19.81999969,21.59000015,39.41999817,-1,100,4.01,0,0,4,43,5,-1,5.69,13.8,5.318453123,9,0,0,-32509,0.3,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
14.5,59.2044411,18.1780415,0,90,7,-1,90,39,0.99,49.428,5.58,-0.108,21.5,21.5,19.81999969,21.59000015,39.41999817,-1,100,4.01,0,0,4,48,4,-1,5.69,13.8,5.318453123,9,0,0,-32509,0.3,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
14.6,59.2044411,18.1780415,0,90,7,-1,90,39,0.99,49.428,5.58,-0.108,21.5,21.5,19.81999969,21.59000015,39.41999817,-1,100,4.01,0,0,4,51,13,-1,5.69,13.8,5.318453123,9,0,0,-32509,0.3,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
14.7,59.2044411,18.1780415,0,90,7,-1,90,39,0.99,49.424,5.53,-0.108,21.5,21.5,19.82999992,21.54000092,39.41999817,-1,100,4.01,0,0,4,56,12,-1,5.69,13.8,5.318022549,9,0,0,-32509,0.3,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
14.8,59.2044411,18.1780415,0,90,7,-1,90,39,0.99,49.424,5.53,-0.108,21.5,21.5,19.82999992,21.54000092,39.41999817,-1,100,4.01,0,0,4,59,16,-1,5.69,13.8,5.318022549,9,0,0,-32509,0.3,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
14.9,59.2044411,18.1780415,0,90,7,-1,90,39,0.99,49.424,5.5,-0.108,21.5,21.5,19.82999992,21.54000092,39.41999817,-1,100,4.01,0,0,4,64,15,-1,5.69,13.8,5.318022549,9,0,0,-32509,0.3,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
15,59.2044411,18.1780415,0,90,7,-1,90,39,0.99,49.424,5.5,-0.108,21.5,21.5,19.82999992,21.54000092,39.41999817,-1,100,4.01,0,0,4,67,16,-1,5.69,13.8,5.318022549,9,0,0,-32509,0.3,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
15.1,59.2044411,18.1780415,0,90,7,-1,90,39,0.99,49.424,5.44,-0.108,21.5,21.5,19.82999992,21.54000092,39.41999817,-1,100,4.01,0,0,4,72,15,-1,5.69,13.8,5.318022549,9,0,0,-32509,0.3,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
15.2,59.2044411,18.1780415,0,90,7,-1,90,39,0.99,49.428,5.44,-0.108,21.51000023,21.51000023,19.84000015,21.54000092,39.41999817,-1,100,4.01,0,0,4,75,16,-1,5.69,13.8,5.318453123,9,0,0,-32509,0.3,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
15.3,59.2044411,18.1780415,0,90,7,-1,90,39,0.99,49.428,5.4,-0.108,21.51000023,21.51000023,19.84000015,21.54000092,39.41999817,-1,100,4.01,0,0,4,80,14,-1,5.69,13.8,5.318453123,9,0,0,-32509,0.3,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
15.4,59.2044411,18.1780415,0,90,7,-1,90,39,0.99,49.428,5.4,-0.108,21.51000023,21.51000023,19.84000015,21.54000092,39.41999817,-1,100,4.01,0,0,4,83,17,-1,5.69,13.8,5.318453123,9,0,0,-32509,0.3,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
15.5,59.2044411,18.1780396,0,270,7,-1,270,39,0.99,49.428,5.33,-0.108,21.51000023,21.51000023,19.84000015,21.54000092,39.41999817,-1,100,4.01,0,0,4,88,14,-1,5.69,13.8,5.318453123,9,0,0,-32509,0.3,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
15.6,59.2044411,18.1780396,0,270,7,-1,270,39,0.99,49.428,5.33,-0.108,21.51000023,21.51000023,19.84000015,21.54000092,39.41999817,-1,100,4.01,0,0,4,91,16,-1,5.69,13.8,5.318453123,9,0,0,-32509,0.3,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
15.7,59.2044411,18.1780396,0,270,7,-1,270,39,0.99,49.428,5.29,-0.108,21.52000046,21.52000046,19.85000038,21.55999947,39.41999817,-1,100,4.01,0,0,4,96,16,-1,5.69,13.8,5.318453123,9,0,0,-32509,0.3,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
15.8,59.2044411,18.1780396,0,270,7,-1,270,39,0.99,49.428,5.29,-0.108,21.52000046,21.52000046,19.85000038,21.55999947,39.41999817,-1,100,4.01,0,0,4,99,18,-1,5.69,13.8,5.318453123,9,0,0,-32509,0.3,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
15.9,59.2044411,18.1780396,0,270,7,-1,270,39,0.99,49.428,5.21,-0.108,21.52000046,21.52000046,19.85000038,21.55999947,39.41999817,-1,100,4.01,0,0,4,104,16,-1,5.69,13.8,5.318453123,9,0,0,-32509,0.3,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
16,59.2044411,18.1780396,0,270,7,-1,270,39,0.99,49.428,5.21,-0.108,21.52000046,21.52000046,19.85000038,21.55999947,39.41999817,-1,100,4.01,0,0,4,106,15,-1,5.69,13.8,5.318453123,9,0,0,-32509,0.3,11,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
